Shape_ID;Top_Rad;Bottom_Rad;Angle;Edges;Height;Bevel_Offset;Bevel_Height;Bevel_Weight;T1;T2;T3;T4;T5;Average_Cd;Outcome
Shape_22267;28;138;322;53;111;9;6;1;0.22;0.22;0.21;0.22;0.22;0.21;Optimal
Shape_22275;14;62;258;26;108;4;1;3;0.18;0.18;0.19;0.18;0.17;0.18;Optimal
Shape_22278;53;78;349;20;332;-2;14;-2;0.26;0.26;0.25;0.25;0.26;0.25;Optimal
Shape_22291;66;36;252;47;95;-3;16;1;0.24;0.23;0.26;0.25;0.24;0.24;Optimal
Shape_22292;43;79;357;37;217;7;18;2;0.19;0.2;0.17;0.18;0.17;0.19;Optimal
Shape_22297;74;85;331;37;42;4;1;3;0.19;0.17;0.15;0.18;0.16;0.17;Optimal
Shape_22315;34;119;341;12;69;9;12;-2;0.22;0.22;0.21;0.23;0.22;0.21;Optimal
Shape_22317;50;155;351;37;164;5;13;1;0.24;0.24;0.26;0.24;0.25;0.25;Optimal
Shape_22321;54;33;337;35;95;-2;15;0;0.19;0.22;0.21;0.19;0.21;0.2;Optimal
Shape_22329;9;26;342;42;138;9;18;2;0.13;0.15;0.13;0.12;0.12;0.13;Optimal
Shape_22339;116;14;255;13;83;4;9;3;0.23;0.24;0.25;0.27;0.26;0.25;Optimal
Shape_22341;28;32;309;10;348;-4;5;-2;0.22;0.22;0.23;0.22;0.21;0.23;Optimal
Shape_22343;55;65;358;12;90;5;8;3;0.14;0.15;0.16;0.17;0.16;0.16;Optimal
Shape_22354;13;99;347;40;125;4;10;3;0.14;0.14;0.13;0.13;0.14;0.14;Optimal
Shape_22357;53;8;322;60;86;6;4;2;0.09;0.09;0.09;0.1;0.1;0.11;Optimal
Shape_22360;106;10;337;62;75;7;19;1;0.17;0.17;0.18;0.15;0.16;0.17;Optimal
Shape_22364;9;20;317;63;122;2;12;-1;0.12;0.12;0.14;0.15;0.13;0.13;Optimal
Shape_22366;56;4;322;7;140;9;19;1;0.21;0.23;0.21;0.22;0.22;0.21;Optimal
Shape_22372;39;111;334;38;84;-4;8;-2;0.18;0.2;0.19;0.17;0.18;0.19;Optimal
Shape_22375;90;143;323;33;67;7;19;3;0.25;0.23;0.26;0.26;0.27;0.25;Optimal
Shape_22376;16;122;359;41;54;-3;7;3;0.16;0.13;0.13;0.13;0.15;0.14;Optimal
Shape_22382;47;57;298;19;192;6;1;3;0.22;0.2;0.21;0.19;0.22;0.2;Optimal
Shape_22383;18;143;275;35;44;5;10;-1;0.26;0.26;0.27;0.24;0.24;0.25;Optimal
Shape_22399;38;25;270;37;23;8;2;0;0.18;0.22;0.22;0.19;0.21;0.2;Optimal
Shape_22410;82;45;326;12;64;7;14;0;0.24;0.24;0.25;0.25;0.23;0.25;Optimal
Shape_22412;51;91;316;38;76;7;12;-1;0.22;0.23;0.23;0.23;0.23;0.22;Optimal
Shape_22420;15;13;299;27;280;5;9;-1;0.21;0.23;0.19;0.22;0.22;0.21;Optimal
Shape_22421;68;17;285;24;163;5;19;-2;0.22;0.2;0.22;0.2;0.24;0.22;Optimal
Shape_22428;90;67;348;14;96;-2;4;3;0.21;0.19;0.2;0.19;0.22;0.2;Optimal
Shape_22432;8;42;212;31;94;-4;3;-1;0.23;0.22;0.23;0.24;0.22;0.23;Optimal
Shape_22434;62;78;282;57;157;-1;3;-1;0.23;0.22;0.24;0.21;0.22;0.23;Optimal
Shape_22440;172;81;359;37;203;2;3;3;0.25;0.24;0.26;0.26;0.26;0.25;Optimal
Shape_22453;15;29;306;36;341;9;9;1;0.21;0.23;0.22;0.22;0.21;0.21;Optimal
Shape_22456;78;105;347;25;74;3;8;-1;0.23;0.22;0.25;0.26;0.23;0.24;Optimal
Shape_22460;27;6;289;26;315;-1;16;1;0.24;0.25;0.24;0.23;0.23;0.23;Optimal
Shape_22464;42;25;294;63;127;4;1;-1;0.17;0.15;0.17;0.16;0.16;0.16;Optimal
Shape_22466;137;11;310;48;83;-3;18;0;0.27;0.25;0.26;0.26;0.26;0.25;Optimal
Shape_22468;3;21;199;45;147;1;4;-2;0.18;0.18;0.19;0.18;0.22;0.2;Optimal
Shape_22475;128;16;353;28;31;9;3;2;0.17;0.17;0.18;0.17;0.15;0.17;Optimal
Shape_22479;76;94;349;22;260;9;16;-2;0.27;0.25;0.27;0.25;0.24;0.25;Optimal
Shape_22483;84;57;343;29;95;5;9;1;0.21;0.21;0.19;0.21;0.22;0.21;Optimal
Shape_22490;91;3;291;14;59;-4;13;1;0.26;0.25;0.24;0.24;0.25;0.24;Optimal
Shape_22503;59;54;317;31;102;2;17;3;0.19;0.19;0.18;0.18;0.19;0.18;Optimal
Shape_22506;51;25;313;50;38;8;7;-2;0.12;0.14;0.11;0.13;0.14;0.13;Optimal
Shape_22512;52;45;266;12;78;4;7;1;0.26;0.23;0.25;0.27;0.27;0.25;Optimal
Shape_22514;26;46;163;53;103;4;7;3;0.2;0.22;0.21;0.23;0.23;0.22;Optimal
Shape_22515;41;11;323;50;96;9;18;2;0.14;0.13;0.13;0.14;0.13;0.13;Optimal
Shape_22518;49;32;226;58;132;7;1;1;0.21;0.23;0.21;0.21;0.22;0.22;Optimal
Shape_22525;164;40;326;49;70;1;8;3;0.19;0.21;0.22;0.22;0.2;0.21;Optimal
Shape_22532;8;121;322;27;22;9;4;0;0.22;0.22;0.22;0.22;0.21;0.21;Optimal
Shape_22537;15;18;279;29;224;-1;16;2;0.19;0.2;0.22;0.19;0.22;0.2;Optimal
Shape_22545;97;28;350;41;343;-4;15;-2;0.23;0.22;0.24;0.21;0.24;0.22;Optimal
Shape_22546;11;21;200;27;66;3;2;-1;0.24;0.23;0.23;0.24;0.23;0.22;Optimal
Shape_22554;7;85;304;22;41;1;4;0;0.21;0.23;0.21;0.22;0.21;0.22;Optimal
Shape_22564;43;131;357;25;24;4;11;1;0.22;0.21;0.22;0.2;0.2;0.21;Optimal
Shape_22566;123;72;331;55;171;4;4;1;0.25;0.25;0.25;0.26;0.24;0.24;Optimal
Shape_22570;4;75;288;46;86;4;5;-2;0.15;0.15;0.17;0.16;0.17;0.16;Optimal
Shape_22574;19;12;347;62;98;8;8;0;0.12;0.1;0.11;0.14;0.11;0.12;Optimal
Shape_22586;12;161;251;46;101;7;6;3;0.22;0.25;0.21;0.22;0.24;0.23;Optimal
Shape_22588;132;35;327;32;106;-1;17;-1;0.25;0.24;0.25;0.23;0.23;0.25;Optimal
Shape_22592;34;60;310;28;308;8;13;2;0.24;0.21;0.23;0.24;0.24;0.23;Optimal
Shape_22598;52;105;271;47;76;3;4;2;0.21;0.21;0.21;0.21;0.22;0.22;Optimal
Shape_22618;24;15;257;5;41;6;18;-1;0.23;0.23;0.23;0.25;0.24;0.23;Optimal
Shape_22630;71;16;190;47;203;4;14;3;0.26;0.25;0.24;0.26;0.24;0.25;Optimal
Shape_22639;58;25;304;55;332;4;16;0;0.22;0.23;0.22;0.23;0.22;0.24;Optimal
Shape_22650;71;54;340;25;37;-2;14;0;0.23;0.21;0.23;0.22;0.22;0.22;Optimal
Shape_22653;18;174;280;30;40;1;6;3;0.26;0.23;0.24;0.25;0.25;0.24;Optimal
Shape_22657;38;67;257;60;24;-4;11;3;0.18;0.15;0.16;0.17;0.16;0.16;Optimal
Shape_22667;68;43;340;7;210;-4;11;-2;0.24;0.24;0.22;0.21;0.22;0.23;Optimal
Shape_22668;95;45;312;55;280;7;4;-1;0.22;0.22;0.24;0.23;0.24;0.23;Optimal
Shape_22670;105;57;321;47;73;-2;7;3;0.19;0.18;0.16;0.19;0.19;0.18;Optimal
Shape_22677;129;24;308;33;16;9;6;3;0.18;0.16;0.2;0.17;0.16;0.18;Optimal
Shape_22680;18;86;276;57;171;-2;8;0;0.25;0.25;0.22;0.23;0.22;0.23;Optimal
Shape_22688;4;25;190;42;62;8;10;3;0.16;0.19;0.19;0.19;0.16;0.18;Optimal
Shape_22692;26;9;285;34;224;8;4;0;0.22;0.19;0.23;0.19;0.22;0.21;Optimal
Shape_22696;68;88;291;61;83;2;6;3;0.16;0.18;0.19;0.18;0.2;0.18;Optimal
Shape_22699;98;22;300;12;291;-4;4;3;0.24;0.23;0.24;0.26;0.24;0.25;Optimal
Shape_22700;27;109;247;48;28;8;7;2;0.2;0.22;0.21;0.21;0.22;0.21;Optimal
Shape_22702;41;123;338;60;265;4;17;-1;0.24;0.21;0.25;0.24;0.23;0.23;Optimal
Shape_22703;96;68;326;63;267;7;6;2;0.2;0.23;0.22;0.22;0.21;0.21;Optimal
Shape_22718;42;123;352;58;146;3;10;0;0.2;0.22;0.24;0.24;0.23;0.22;Optimal
Shape_22721;124;99;343;27;18;7;17;-2;0.27;0.24;0.25;0.23;0.26;0.25;Optimal
Shape_22727;10;92;268;37;173;-4;12;2;0.24;0.23;0.24;0.22;0.24;0.23;Optimal
Shape_22735;23;43;256;21;266;-2;17;3;0.24;0.23;0.24;0.25;0.25;0.24;Optimal
Shape_22749;72;33;310;8;211;9;15;3;0.22;0.21;0.21;0.2;0.2;0.22;Optimal
Shape_22756;5;129;317;20;127;2;5;-1;0.25;0.24;0.22;0.25;0.22;0.23;Optimal
Shape_22760;41;52;297;38;204;-2;3;1;0.23;0.21;0.2;0.22;0.23;0.22;Optimal
Shape_22769;155;30;340;33;93;5;7;-2;0.2;0.21;0.23;0.22;0.22;0.22;Optimal
Shape_22771;22;51;279;38;332;9;8;1;0.26;0.24;0.24;0.24;0.25;0.24;Optimal
Shape_22778;15;116;286;57;144;7;9;0;0.23;0.23;0.25;0.24;0.24;0.24;Optimal
Shape_22785;57;3;273;4;119;9;4;2;0.23;0.21;0.21;0.22;0.23;0.21;Optimal
Shape_22793;5;16;224;55;252;0;0;0;0.23;0.24;0.25;0.27;0.26;0.25;Optimal
Shape_22794;72;26;296;60;153;1;13;3;0.16;0.15;0.17;0.16;0.14;0.16;Optimal
Shape_22803;37;28;271;11;148;-3;10;2;0.23;0.21;0.23;0.23;0.24;0.23;Optimal
Shape_22804;174;19;343;39;229;1;13;2;0.27;0.26;0.24;0.26;0.25;0.25;Optimal
Shape_22815;94;20;345;63;59;-1;16;0;0.17;0.19;0.19;0.19;0.18;0.18;Optimal
Shape_22819;4;154;336;35;75;1;16;-1;0.2;0.22;0.22;0.23;0.2;0.22;Optimal
Shape_22822;107;67;334;48;91;-1;17;-1;0.24;0.21;0.23;0.25;0.21;0.23;Optimal
Shape_22823;34;9;268;44;290;5;1;3;0.16;0.16;0.15;0.18;0.17;0.17;Optimal
Shape_22824;111;87;287;49;106;3;3;3;0.21;0.21;0.22;0.23;0.22;0.23;Optimal
Shape_22835;24;80;318;28;255;-2;11;-1;0.24;0.22;0.22;0.23;0.23;0.24;Optimal
Shape_22837;35;150;310;63;282;2;1;1;0.25;0.25;0.24;0.25;0.24;0.25;Optimal
Shape_22841;129;47;231;63;178;7;1;3;0.24;0.25;0.24;0.27;0.25;0.25;Optimal
Shape_22849;27;79;354;23;66;6;8;1;0.17;0.16;0.16;0.16;0.16;0.18;Optimal
Shape_22850;77;108;308;38;47;4;18;3;0.24;0.2;0.23;0.23;0.24;0.22;Optimal
Shape_22853;103;48;355;62;181;0;0;0;0.23;0.22;0.23;0.24;0.22;0.22;Optimal
Shape_22855;11;33;341;49;19;9;18;-1;0.13;0.12;0.13;0.12;0.12;0.12;Optimal
Shape_22857;5;70;316;52;53;-4;3;-2;0.13;0.11;0.12;0.15;0.12;0.13;Optimal
Shape_22858;59;117;352;45;324;3;1;-2;0.23;0.21;0.23;0.23;0.23;0.23;Optimal
Shape_22867;35;33;328;58;38;2;10;-1;0.14;0.12;0.12;0.14;0.13;0.13;Optimal
Shape_22868;87;41;358;59;311;3;5;0;0.2;0.24;0.2;0.21;0.23;0.22;Optimal
Shape_22870;8;17;340;26;164;-4;7;1;0.17;0.15;0.18;0.17;0.17;0.16;Optimal
Shape_22877;9;24;346;13;149;0;0;0;0.2;0.21;0.19;0.19;0.2;0.2;Optimal
Shape_22881;67;38;314;31;295;2;8;3;0.22;0.23;0.22;0.22;0.21;0.21;Optimal
Shape_22882;34;21;346;50;215;0;0;0;0.2;0.18;0.21;0.18;0.2;0.19;Optimal
Shape_22892;68;72;283;57;209;-1;7;2;0.23;0.21;0.23;0.24;0.24;0.22;Optimal
Shape_22893;50;56;281;50;227;4;19;-2;0.2;0.24;0.21;0.21;0.22;0.22;Optimal
Shape_22894;118;13;349;59;230;-1;5;1;0.18;0.17;0.2;0.17;0.2;0.19;Optimal
Shape_22897;41;71;311;3;175;7;3;3;0.22;0.23;0.21;0.2;0.21;0.21;Optimal
Shape_22901;21;122;254;52;80;-1;2;-1;0.22;0.23;0.24;0.24;0.22;0.24;Optimal
Shape_22902;59;16;241;26;63;9;8;0;0.25;0.27;0.23;0.26;0.26;0.25;Optimal
Shape_22905;14;25;282;45;281;9;8;0;0.24;0.23;0.2;0.23;0.22;0.22;Optimal
Shape_22921;82;13;348;62;59;8;1;2;0.1;0.1;0.1;0.09;0.09;0.1;Optimal
Shape_22923;27;112;263;7;47;9;8;3;0.22;0.24;0.22;0.22;0.22;0.24;Optimal
Shape_22927;61;8;338;41;211;-1;14;2;0.16;0.16;0.16;0.16;0.18;0.17;Optimal
Shape_22936;19;3;358;45;20;3;7;0;0.09;0.1;0.1;0.11;0.1;0.11;Optimal
Shape_22943;32;132;303;52;253;2;4;-2;0.21;0.22;0.22;0.24;0.21;0.23;Optimal
Shape_22944;44;12;264;17;29;-1;19;-1;0.22;0.23;0.21;0.23;0.23;0.22;Optimal
Shape_22945;4;114;293;46;345;-3;10;-2;0.23;0.26;0.22;0.23;0.23;0.24;Optimal
Shape_22946;158;18;353;29;92;7;19;-1;0.24;0.24;0.24;0.23;0.25;0.24;Optimal
Shape_22948;65;43;311;29;278;6;12;-1;0.26;0.27;0.25;0.25;0.27;0.25;Optimal
Shape_22955;47;82;333;20;162;4;16;1;0.22;0.26;0.23;0.25;0.23;0.24;Optimal
Shape_22959;7;41;288;51;131;-4;12;0;0.19;0.2;0.19;0.18;0.2;0.19;Optimal
Shape_22967;10;65;231;55;231;9;1;1;0.22;0.23;0.24;0.24;0.25;0.23;Optimal
Shape_22971;24;33;195;63;189;4;9;-2;0.24;0.23;0.23;0.21;0.22;0.22;Optimal
Shape_22974;63;5;351;14;41;-1;10;2;0.14;0.14;0.14;0.15;0.15;0.15;Optimal
Shape_22979;40;37;352;9;144;3;9;0;0.21;0.2;0.2;0.21;0.2;0.21;Optimal
Shape_22986;24;103;313;41;270;-3;7;-2;0.23;0.2;0.24;0.22;0.2;0.22;Optimal
Shape_22987;45;72;339;62;339;-2;3;-1;0.21;0.21;0.22;0.2;0.19;0.2;Optimal
Shape_22995;82;7;339;27;319;9;14;0;0.24;0.27;0.24;0.24;0.24;0.25;Optimal
Shape_22997;104;8;331;51;67;5;8;-1;0.15;0.19;0.18;0.16;0.17;0.17;Optimal
Shape_23005;130;40;332;42;166;3;13;2;0.25;0.21;0.25;0.22;0.21;0.23;Optimal
Shape_23011;4;35;356;28;231;1;14;0;0.2;0.19;0.19;0.17;0.2;0.19;Optimal
Shape_23013;45;39;318;23;162;4;15;0;0.23;0.24;0.25;0.24;0.22;0.24;Optimal
Shape_23015;49;126;340;60;54;9;17;1;0.19;0.19;0.19;0.19;0.21;0.19;Optimal
Shape_23025;86;122;334;61;139;-1;2;0;0.24;0.27;0.25;0.27;0.25;0.25;Optimal
Shape_23027;49;52;355;34;299;4;13;3;0.18;0.17;0.18;0.17;0.18;0.18;Optimal
Shape_23029;69;70;289;42;99;7;7;-1;0.24;0.22;0.22;0.25;0.24;0.23;Optimal
Shape_23034;81;27;265;27;87;6;1;-1;0.25;0.26;0.23;0.23;0.25;0.24;Optimal
Shape_23038;14;118;302;39;91;6;12;-2;0.21;0.21;0.21;0.19;0.19;0.2;Optimal
Shape_23040;31;23;350;31;273;6;9;0;0.19;0.22;0.21;0.2;0.2;0.2;Optimal
Shape_23054;42;56;247;51;207;8;8;-2;0.23;0.22;0.24;0.24;0.23;0.22;Optimal
Shape_23055;32;28;301;15;28;8;12;2;0.17;0.16;0.18;0.19;0.15;0.17;Optimal
Shape_23057;52;6;307;18;143;8;15;0;0.22;0.24;0.22;0.22;0.22;0.23;Optimal
Shape_23063;74;4;292;26;73;4;19;3;0.16;0.19;0.16;0.17;0.16;0.18;Optimal
Shape_23066;43;63;327;62;104;-2;10;-1;0.18;0.19;0.18;0.16;0.18;0.17;Optimal
Shape_23067;18;65;319;34;188;-3;14;1;0.2;0.22;0.19;0.21;0.23;0.21;Optimal
Shape_23073;32;22;348;61;162;6;10;1;0.12;0.12;0.12;0.15;0.15;0.13;Optimal
Shape_23077;99;132;359;58;205;5;17;3;0.22;0.23;0.22;0.2;0.23;0.22;Optimal
Shape_23086;98;3;337;31;80;0;0;0;0.23;0.2;0.23;0.23;0.24;0.22;Optimal
Shape_23096;65;65;330;57;121;5;11;1;0.17;0.2;0.17;0.18;0.2;0.19;Optimal
Shape_23101;54;73;348;7;271;9;19;-2;0.27;0.23;0.27;0.26;0.23;0.25;Optimal
Shape_23105;23;138;290;47;46;1;15;3;0.18;0.2;0.21;0.2;0.19;0.2;Optimal
Shape_23131;42;84;278;32;78;8;1;-2;0.22;0.22;0.23;0.22;0.22;0.21;Optimal
Shape_23143;12;37;340;62;138;8;18;-1;0.14;0.14;0.15;0.12;0.14;0.13;Optimal
Shape_23144;9;133;359;54;192;9;14;-1;0.17;0.18;0.18;0.19;0.19;0.19;Optimal
Shape_23145;18;8;172;13;105;-1;16;3;0.26;0.26;0.23;0.25;0.25;0.24;Optimal
Shape_23149;35;55;247;42;125;6;14;3;0.19;0.2;0.19;0.21;0.18;0.2;Optimal
Shape_23150;54;50;284;40;171;-2;4;0;0.25;0.25;0.26;0.23;0.25;0.25;Optimal
Shape_23152;53;85;358;12;15;4;4;3;0.18;0.16;0.14;0.17;0.14;0.16;Optimal
Shape_23153;144;105;359;39;30;3;17;-2;0.26;0.23;0.22;0.25;0.25;0.24;Optimal
Shape_23154;25;22;198;45;190;-3;12;3;0.21;0.23;0.23;0.2;0.22;0.22;Optimal
Shape_23158;88;44;316;58;110;0;0;0;0.21;0.23;0.24;0.22;0.21;0.23;Optimal
Shape_23165;5;32;320;37;326;-3;6;0;0.21;0.23;0.23;0.23;0.2;0.22;Optimal
Shape_23176;69;78;300;44;129;1;5;-2;0.22;0.2;0.22;0.2;0.2;0.21;Optimal
Shape_23178;57;156;356;26;152;9;2;2;0.25;0.26;0.24;0.22;0.24;0.24;Optimal
Shape_23184;76;3;325;60;222;2;3;-2;0.14;0.16;0.16;0.17;0.17;0.15;Optimal
Shape_23196;38;6;342;21;95;9;19;-2;0.13;0.16;0.13;0.16;0.16;0.15;Optimal
Shape_23207;50;139;300;59;164;-2;9;1;0.26;0.23;0.27;0.25;0.24;0.25;Optimal
Shape_23212;4;69;153;60;153;4;12;3;0.24;0.24;0.23;0.22;0.23;0.24;Optimal
Shape_23222;69;78;242;24;91;9;1;3;0.24;0.26;0.24;0.24;0.25;0.25;Optimal
Shape_23227;43;34;267;35;23;0;0;0;0.23;0.24;0.25;0.24;0.23;0.23;Optimal
Shape_23230;19;115;303;45;22;7;12;1;0.19;0.2;0.21;0.19;0.19;0.2;Optimal
Shape_23233;33;67;307;25;202;6;10;3;0.18;0.19;0.18;0.2;0.21;0.19;Optimal
Shape_23235;10;121;341;37;289;-4;17;3;0.19;0.22;0.19;0.23;0.21;0.21;Optimal
Shape_23237;40;134;304;42;166;9;19;2;0.25;0.26;0.26;0.27;0.26;0.25;Optimal
Shape_23246;57;40;356;25;103;2;14;-1;0.2;0.18;0.19;0.18;0.18;0.19;Optimal
Shape_23251;45;67;289;10;95;4;14;2;0.25;0.24;0.24;0.26;0.22;0.24;Optimal
Shape_23258;15;13;267;61;78;8;9;-1;0.15;0.14;0.15;0.15;0.15;0.15;Optimal
Shape_23261;41;7;357;8;121;2;3;-1;0.17;0.18;0.16;0.17;0.18;0.17;Optimal
Shape_23265;23;68;284;46;64;7;19;2;0.2;0.19;0.2;0.2;0.18;0.18;Optimal
Shape_23271;103;36;331;49;188;6;10;1;0.21;0.21;0.2;0.22;0.21;0.21;Optimal
Shape_23272;3;25;319;7;271;-4;1;0;0.23;0.21;0.21;0.23;0.25;0.23;Optimal
Shape_23279;3;7;173;60;183;6;18;-1;0.24;0.23;0.23;0.22;0.22;0.23;Optimal
Shape_23284;30;120;306;24;79;9;18;2;0.25;0.24;0.23;0.21;0.24;0.23;Optimal
Shape_23290;63;22;300;6;150;5;2;2;0.22;0.23;0.2;0.21;0.21;0.21;Optimal
Shape_23291;26;14;206;13;87;-1;12;-2;0.24;0.24;0.25;0.26;0.26;0.24;Optimal
Shape_23295;84;21;262;62;54;4;18;2;0.19;0.19;0.19;0.2;0.19;0.19;Optimal
Shape_23296;10;5;322;45;159;9;14;3;0.11;0.1;0.09;0.1;0.09;0.1;Optimal
Shape_23308;29;166;308;63;274;-2;4;3;0.23;0.24;0.23;0.24;0.22;0.22;Optimal
Shape_23313;59;8;244;24;286;7;3;2;0.24;0.27;0.25;0.26;0.27;0.25;Optimal
Shape_23316;16;142;319;56;148;6;16;-2;0.22;0.21;0.21;0.21;0.18;0.2;Optimal
Shape_23317;140;30;297;44;23;6;3;1;0.23;0.24;0.23;0.22;0.24;0.23;Optimal
Shape_23318;97;44;303;54;234;5;13;1;0.26;0.25;0.25;0.22;0.22;0.24;Optimal
Shape_23341;13;61;311;27;337;2;15;3;0.21;0.22;0.2;0.22;0.2;0.21;Optimal
Shape_23345;80;54;328;47;21;-3;15;3;0.14;0.16;0.13;0.14;0.17;0.15;Optimal
Shape_23350;39;15;169;13;74;9;14;3;0.27;0.26;0.27;0.24;0.26;0.25;Optimal
Shape_23352;6;15;282;47;157;0;0;0;0.21;0.2;0.18;0.2;0.21;0.2;Optimal
Shape_23353;54;54;283;52;48;7;5;3;0.16;0.15;0.16;0.16;0.16;0.15;Optimal
Shape_23359;16;65;305;30;313;-3;19;2;0.22;0.23;0.23;0.24;0.23;0.23;Optimal
Shape_23361;28;85;251;11;45;7;10;2;0.25;0.25;0.26;0.25;0.27;0.25;Optimal
Shape_23370;77;48;301;48;235;9;19;-2;0.22;0.24;0.24;0.24;0.22;0.22;Optimal
Shape_23391;27;65;341;43;214;6;14;-2;0.16;0.18;0.18;0.16;0.19;0.17;Optimal
Shape_23414;11;54;285;26;101;2;12;0;0.22;0.21;0.24;0.24;0.24;0.23;Optimal
Shape_23415;48;133;349;57;102;0;0;0;0.23;0.24;0.22;0.24;0.23;0.23;Optimal
Shape_23417;117;66;315;51;161;4;5;3;0.19;0.21;0.19;0.22;0.2;0.21;Optimal
Shape_23423;50;19;304;38;209;-4;14;2;0.17;0.19;0.2;0.18;0.19;0.19;Optimal
Shape_23424;27;108;331;50;308;2;3;3;0.2;0.2;0.2;0.2;0.17;0.19;Optimal
Shape_23427;53;110;349;56;205;-3;15;-1;0.23;0.22;0.22;0.24;0.2;0.22;Optimal
Shape_23428;31;151;340;40;128;-2;13;1;0.24;0.24;0.25;0.24;0.22;0.24;Optimal
Shape_23432;50;110;329;49;220;3;4;-2;0.22;0.21;0.22;0.23;0.19;0.21;Optimal
Shape_23450;28;27;179;36;28;6;4;1;0.25;0.24;0.22;0.24;0.22;0.24;Optimal
Shape_23453;134;63;306;55;328;5;4;3;0.24;0.26;0.23;0.23;0.25;0.25;Optimal
Shape_23466;105;17;347;35;18;-4;14;0;0.2;0.18;0.18;0.19;0.19;0.2;Optimal
Shape_23467;26;94;277;57;327;8;12;-1;0.24;0.27;0.24;0.26;0.24;0.25;Optimal
Shape_23471;108;30;285;4;25;-1;4;-2;0.26;0.25;0.26;0.24;0.25;0.25;Optimal
Shape_23475;129;29;339;21;241;1;1;3;0.23;0.2;0.21;0.2;0.21;0.22;Optimal
Shape_23485;14;22;172;35;146;-4;8;-2;0.24;0.26;0.24;0.26;0.24;0.25;Optimal
Shape_23486;36;81;290;61;198;7;3;0;0.24;0.24;0.22;0.21;0.2;0.22;Optimal
Shape_23487;44;34;333;8;183;7;9;0;0.22;0.21;0.22;0.24;0.23;0.23;Optimal
Shape_23498;9;76;349;21;258;-4;6;1;0.21;0.2;0.22;0.2;0.23;0.21;Optimal
Shape_23500;21;44;251;62;219;6;8;2;0.17;0.18;0.2;0.19;0.18;0.19;Optimal
Shape_23502;67;10;167;57;104;-1;1;3;0.21;0.24;0.21;0.21;0.21;0.22;Optimal
Shape_23506;17;27;345;19;112;-4;18;-1;0.16;0.17;0.15;0.18;0.16;0.17;Optimal
Shape_23510;146;13;347;39;335;-1;14;3;0.24;0.22;0.23;0.22;0.22;0.23;Optimal
Shape_23515;14;6;359;11;176;-1;9;-2;0.14;0.13;0.15;0.14;0.14;0.14;Optimal
Shape_23523;120;41;276;38;154;-2;1;-2;0.24;0.25;0.23;0.26;0.26;0.25;Optimal
Shape_23525;11;39;254;59;199;1;1;0;0.2;0.22;0.23;0.21;0.2;0.21;Optimal
Shape_23540;130;48;251;59;57;-1;10;-2;0.27;0.24;0.27;0.26;0.27;0.25;Optimal
Shape_23542;173;59;314;54;69;-2;1;3;0.21;0.21;0.23;0.24;0.2;0.22;Optimal
Shape_23544;39;49;182;49;184;5;13;3;0.24;0.27;0.25;0.23;0.25;0.25;Optimal
Shape_23551;79;9;302;17;230;-2;2;2;0.22;0.23;0.23;0.22;0.22;0.22;Optimal
Shape_23554;106;28;262;56;34;6;9;1;0.23;0.24;0.21;0.21;0.22;0.22;Optimal
Shape_23559;76;40;317;30;123;7;1;-2;0.18;0.2;0.2;0.2;0.2;0.19;Optimal
Shape_23562;22;52;261;13;45;4;12;-1;0.24;0.23;0.23;0.25;0.25;0.23;Optimal
Shape_23566;36;26;309;56;106;0;0;0;0.19;0.21;0.2;0.17;0.21;0.19;Optimal
Shape_23573;9;9;357;23;22;9;9;-1;0.1;0.09;0.12;0.11;0.11;0.11;Optimal
Shape_23576;117;32;353;4;144;7;10;1;0.25;0.23;0.23;0.24;0.23;0.25;Optimal
Shape_23588;46;61;203;52;66;5;1;-2;0.22;0.21;0.22;0.23;0.24;0.23;Optimal
Shape_23591;31;139;304;50;100;8;2;-1;0.23;0.21;0.21;0.22;0.22;0.22;Optimal
Shape_23594;68;75;347;16;148;6;6;0;0.26;0.27;0.25;0.23;0.27;0.25;Optimal
Shape_23595;150;12;347;55;274;-1;4;1;0.24;0.25;0.21;0.24;0.24;0.23;Optimal
Shape_23596;81;20;317;34;25;2;12;-1;0.18;0.2;0.19;0.17;0.2;0.19;Optimal
Shape_23600;22;27;174;31;27;7;9;-1;0.25;0.24;0.25;0.25;0.24;0.25;Optimal
Shape_23603;75;57;284;62;181;3;9;0;0.25;0.22;0.26;0.24;0.23;0.24;Optimal
Shape_23610;97;94;352;36;57;8;1;0;0.23;0.22;0.21;0.24;0.23;0.23;Optimal
Shape_23611;23;52;321;28;60;3;5;-2;0.13;0.16;0.15;0.16;0.14;0.15;Optimal
Shape_23620;6;61;199;40;109;-3;19;3;0.23;0.21;0.2;0.21;0.22;0.22;Optimal
Shape_23624;12;83;322;43;108;5;3;3;0.14;0.11;0.13;0.12;0.14;0.13;Optimal
Shape_23628;110;9;357;39;339;5;4;-1;0.22;0.21;0.23;0.22;0.21;0.22;Optimal
Shape_23630;46;83;282;33;136;-1;6;3;0.19;0.21;0.22;0.2;0.22;0.21;Optimal
Shape_23634;27;147;305;20;74;3;5;2;0.23;0.23;0.25;0.25;0.26;0.24;Optimal
Shape_23649;103;64;344;40;316;4;1;3;0.19;0.23;0.22;0.22;0.23;0.21;Optimal
Shape_23654;87;43;327;7;249;7;19;3;0.24;0.22;0.23;0.26;0.24;0.24;Optimal
